time,sender,destination,amount
23185.57,31,0,15.56
23186.05,2,24,40.19
23186.19,31,0,5.42
23186.72,2,38,15.50
23187.61,27,3,14.07
23188.45,0,35,21.75
23188.69,8,3,5.51
23189.41,3,14,13.51
23189.88,0,26,28.02
23189.96,34,4,19.01
23190.75,17,0,17.93
23191.53,2,0,15.29
23191.89,10,30,8.40
23192.76,15,32,14.35
23193.24,4,0,18.72
23193.28,0,23,55.99
23193.35,16,2,17.59
23193.62,29,4,3.93
23194.54,7,23,6.20
23195.26,6,20,3.78
23195.38,3,0,33.23
23195.80,9,3,3.73
23196.57,31,35,7.23
23196.58,29,5,2.12
23196.59,17,0,17.55
23197.35,13,10,10.18
23197.72,22,23,16.88
23198.12,2,3,60.49
23199.08,26,2,11.97
23199.33,11,22,9.41
23199.55,8,3,9.68
23200.01,16,3,14.64
23200.85,0,29,77.03
23201.84,23,3,4.70
23202.00,1,6,15.32
23202.17,1,13,75.89
23202.84,13,0,12.46
23203.68,29,30,16.48
23203.92,16,38,8.86
23203.97,5,0,3.68
23204.56,12,26,3.61
23204.59,15,0,9.50
23205.24,5,2,10.45
23205.56,31,3,15.02
23206.18,3,4,8.34
23206.33,30,3,13.41
23206.75,25,3,4.85
23207.72,24,3,17.94
23208.50,2,3,40.57
23208.62,11,9,16.38
23208.64,1,0,5.86
23209.15,8,3,1.63
23209.18,8,3,15.18
23209.31,14,3,7.60
23210.03,25,3,2.88
23210.64,2,30,16.81
23210.84,12,16,5.71
23210.88,5,10,10.12
23210.89,2,0,11.04
23211.87,18,0,18.27
23212.76,17,5,9.80
23213.14,3,7,33.09
23213.72,14,3,16.46
23214.11,4,0,4.26
23214.61,16,13,7.15
23215.56,29,3,6.55
23216.53,25,6,12.84
23217.15,2,1,60.32
23217.72,23,25,16.30
23218.19,28,13,18.61
23218.94,6,3,2.95
23219.32,5,3,12.88
23220.31,12,14,11.40
23221.31,0,3,3.71
23222.19,7,3,6.95
23223.15,9,0,12.95
23223.47,4,5,11.53
23223.78,0,6,4.67
23224.12,22,32,17.69
23224.52,0,7,63.21
23224.84,1,6,40.27
23225.80,16,3,9.02
23225.84,3,24,16.95
23226.21,23,1,19.74
23227.17,10,31,19.27
23227.91,25,0,19.39
23228.28,17,30,9.13
23228.60,30,7,2.56
23229.55,7,10,2.37
23229.95,20,3,9.14
23230.66,5,9,2.02
23231.47,6,0,5.63
23231.89,10,29,1.69
23232.50,4,0,1.34
23233.37,3,0,8.49
23234.22,15,0,13.68
23234.86,29,1,16.50
23235.71,13,14,4.47
23235.83,5,35,4.29
23236.07,4,26,18.95
23236.63,18,3,9.64
23237.02,21,9,19.09
23237.72,31,0,18.08
23238.09,15,17,6.27
23238.38,12,3,5.77
23238.38,2,29,17.50
23238.43,31,8,19.00
23238.85,25,3,11.38
23239.14,13,14,8.82
23239.86,26,3,9.41
23240.11,27,4,2.80
23240.37,1,3,13.01
23241.10,30,0,8.95
23241.52,32,3,19.36
23242.00,2,23,56.21
23242.26,12,0,1.71
23243.25,34,14,3.02
23243.42,16,0,2.00
23243.99,9,3,17.86
23244.80,33,3,7.10
23245.26,3,0,2.36
23245.99,7,6,6.09
23246.55,16,31,5.86
23246.89,9,0,1.30
23246.97,22,0,10.74
23247.83,7,3,19.87
23248.24,0,14,9.58
23248.64,14,3,16.16
23248.92,21,3,8.72
23249.48,10,3,3.75
23250.15,2,3,52.01
23251.14,5,0,16.44
23251.63,8,7,5.26
23252.52,2,1,30.58
23252.75,25,3,13.18
23253.65,19,1,19.91
23253.75,29,5,17.40
23254.28,1,22,61.80
23255.16,30,3,14.94
23255.78,12,2,15.01
23256.34,11,7,16.62
23256.66,26,10,9.52
23257.57,30,3,11.78
23257.62,1,11,33.49
23258.13,18,38,13.13
23258.85,22,0,9.76
23259.35,3,29,63.09
23260.30,1,8,55.51
23260.35,15,3,3.11
23260.82,23,9,8.68
23261.08,22,3,15.14
23261.51,15,3,6.34
23262.34,2,10,8.74
23262.61,8,32,2.35
23262.81,0,29,31.27
23262.94,18,1,2.05
23263.75,3,9,27.87
23264.37,28,3,1.30
23264.68,0,2,31.86
23265.66,22,3,11.42
23266.01,9,23,2.44
23266.46,5,6,5.44
23267.07,26,3,6.02
23267.97,24,9,16.86
23268.31,20,4,15.72
23268.31,17,0,7.29
23269.04,26,31,7.18
23269.33,14,0,13.51
23269.46,29,0,11.34
23269.53,18,3,5.21
23270.27,31,9,17.76
23270.85,33,31,2.34
23270.93,26,0,6.40
23271.24,29,23,10.18
23272.17,0,17,37.50
23272.80,1,22,14.47
23273.73,1,3,64.81
23274.03,24,7,9.87
23274.76,20,1,19.99
23275.33,12,14,12.68
23276.12,3,10,3.41
23276.63,15,3,3.28
23276.84,14,3,16.74
23277.80,25,0,15.41
23278.78,7,3,14.33
23279.31,6,32,8.11
23279.33,12,3,4.36
23279.58,0,24,2.87
23279.79,26,13,2.22
23280.01,33,7,18.69
23280.51,0,3,10.06
23281.23,15,3,16.58
23281.35,2,3,48.77
23281.64,0,16,19.12
23282.64,31,7,12.57
23282.72,21,3,16.49
23283.51,2,0,43.83
23284.25,2,0,53.03
23284.70,2,3,29.62
23285.14,3,0,15.52
23285.63,0,17,52.56
23286.42,24,3,7.75
23287.22,34,0,16.17
23287.87,14,38,1.52
23288.68,30,3,5.58
23289.14,6,23,13.68
23289.23,32,20,5.36
23289.33,3,4,18.71
23289.59,0,23,78.77
23290.19,28,0,7.35
23290.77,0,31,16.44
23291.49,20,3,8.93
23291.81,31,23,14.39
23292.16,11,35,3.32
23292.37,14,0,3.96
23293.01,19,3,3.97
23293.28,6,3,12.75
23293.64,11,24,5.17
23294.05,1,3,14.27
23294.27,19,7,6.85
23294.59,7,22,16.51
23295.13,28,17,17.00
23296.01,25,13,14.86
23296.30,24,3,13.88
23296.64,29,0,6.65
23296.83,2,3,17.65
23297.54,12,26,5.11
23297.77,16,26,10.01
23298.44,24,2,1.08
23299.36,3,10,27.75
23300.23,34,3,16.27
23300.28,4,35,17.85
23300.63,4,0,10.48
23300.93,27,17,18.28
23301.80,30,0,8.70
23301.89,18,0,15.89
23302.64,9,0,3.94
23302.98,27,9,8.74
23303.27,30,3,10.03
23303.80,2,0,7.96
23304.46,31,3,11.99
23305.18,6,2,8.27
23305.94,8,3,6.09
23306.19,12,29,1.75
23306.50,19,1,1.57
23306.91,19,20,5.29
23307.26,7,32,10.96
23307.29,24,6,3.46
23307.43,27,3,11.46
23308.14,7,0,11.98
23308.59,2,30,52.99
23308.74,2,10,38.24
23309.62,16,8,12.59
23309.97,23,38,10.27
23310.44,28,0,3.79
23310.49,3,29,65.25
23310.94,1,32,15.45
23311.66,6,0,19.67
23311.98,17,23,1.14
23312.75,4,14,9.56
23313.06,9,0,6.20
23313.94,10,0,11.32
23314.54,7,3,10.05
23314.72,14,4,6.61
23315.13,24,6,16.72
23315.99,3,25,62.27
23316.06,13,0,6.50
23316.45,1,0,9.48
23317.18,21,0,17.81
23317.38,11,3,10.18
23318.31,30,35,18.14
23318.64,29,14,11.55
23318.98,34,5,8.96
23319.59,14,6,16.86
23320.06,33,0,2.14
23320.26,2,3,6.16
23320.58,22,13,10.62
23321.57,8,9,13.82
23321.78,6,0,8.06
23321.96,3,29,65.68
23322.77,33,22,12.87
23322.77,31,14,6.17
23323.60,15,3,15.73
23323.90,21,3,6.34
23324.43,8,23,10.29
23325.37,3,0,3.65
23326.19,11,29,16.31
23326.69,26,0,18.82
23327.32,8,0,4.94
23327.65,16,22,11.50
23327.87,8,16,5.59
23328.58,1,0,49.85
23328.96,33,3,6.55
23329.51,31,10,2.35
23329.76,15,0,8.64
23330.17,19,29,10.60
23330.52,14,2,12.42
23330.57,34,29,17.31
23331.43,8,0,19.14
23331.92,0,9,17.59
23332.86,14,0,4.64
23333.05,34,13,8.84
23333.51,0,17,17.39
23334.45,15,0,17.51
23335.04,24,10,3.55
23335.24,16,30,4.61
23335.28,6,22,17.63
23336.10,27,3,9.49
23336.72,33,0,18.71
23336.85,16,0,17.73
23337.52,21,38,15.18
23338.37,8,6,10.74
23338.46,16,3,2.27
23339.07,6,4,19.38
23339.28,1,29,2.39
23339.99,31,3,4.29
23340.85,2,3,18.88
23341.68,12,6,11.43
23341.80,1,3,38.92
23342.39,15,6,18.68
23343.01,1,3,17.51
23343.90,6,0,14.77
23344.70,20,0,16.70
23344.86,25,16,10.47
23345.47,23,35,10.32
23345.50,6,0,5.72
23346.22,0,17,26.96
23346.67,18,1,17.25
23346.80,24,16,8.74
23347.45,5,2,9.92
23347.50,29,35,18.68
23348.31,4,2,5.56
23348.98,17,23,6.00
23349.73,0,30,48.21
23349.96,21,0,16.60
23350.61,0,16,37.11
23351.27,1,0,31.30
23352.22,7,30,15.80
23352.99,28,35,3.85
23353.28,29,0,7.87
23353.76,1,3,16.18
23354.13,0,35,12.38
23354.90,33,7,12.39
23355.68,0,38,73.67
23356.01,9,3,19.38
23356.99,0,10,38.91
23357.16,3,0,65.68
23357.66,23,1,14.80
23357.79,0,3,84.75
23358.27,1,6,13.95
23359.23,22,0,2.16
23359.67,22,0,17.75
23359.98,2,22,31.79
23360.20,30,7,14.59
23360.99,17,16,11.83
23361.78,13,11,12.81
23362.43,2,0,13.37
23362.52,2,3,54.08
23363.37,12,3,8.00
23364.34,12,25,7.48
23364.94,26,31,19.14
23365.50,33,31,8.86
23366.45,6,3,15.49
23366.88,15,0,19.24
23367.06,2,5,58.76
23368.00,0,3,11.59
23368.93,28,14,10.90
23369.44,2,0,6.36
23370.26,1,3,59.20
23371.25,3,4,23.98
23372.05,8,3,4.36
23372.53,13,0,9.20
23372.93,25,2,9.59
23373.07,12,0,6.68
23373.88,31,10,7.60
23374.75,1,0,16.58
23375.65,32,14,3.64
23375.86,16,4,14.38
23376.63,31,0,14.41
23376.69,2,3,16.05
23377.38,13,0,8.59
23378.33,6,30,11.93
23379.14,1,6,28.82
23379.21,24,20,10.96
23379.52,11,0,9.38
23379.96,27,32,9.81
23380.24,34,3,7.85
23380.68,24,3,2.37
23381.22,0,3,40.94
23382.01,18,17,16.73
23382.41,15,8,9.46
23383.32,1,35,46.96
23383.81,11,0,16.33
23384.12,1,0,31.30
23385.11,31,3,19.60
23386.02,15,3,12.07
23386.05,7,0,15.33
23386.06,10,3,7.96
23386.66,5,29,14.57
23386.78,7,1,3.93
23387.04,14,3,11.65
23387.29,2,17,15.00
23387.85,8,0,17.77
23388.44,17,9,11.23
23389.19,21,31,3.08
23389.36,12,3,16.93
23389.71,2,0,32.75
23390.21,14,0,2.90
23391.11,5,3,8.62
23391.51,0,30,18.31
23391.90,26,3,15.23
23392.68,10,0,11.40
23393.17,27,13,15.41
23394.00,33,20,15.70
23394.56,4,5,9.71
23394.85,23,32,10.53
23395.04,9,38,15.22
23395.89,10,22,9.54
23396.34,4,0,16.21
23397.29,29,14,12.12
23397.97,33,10,8.34
23398.55,28,0,5.30
23398.92,31,26,17.57
23399.42,28,3,13.62
23399.44,2,23,47.88
23399.74,24,0,5.30
23400.53,1,11,49.36
23401.07,15,0,4.09
23401.31,18,38,16.83
23401.96,18,3,3.52
23402.66,15,3,6.51
23402.85,2,0,66.42
23402.95,0,17,31.74
23403.14,14,8,6.33
23403.82,2,17,17.45
23404.04,31,3,13.71
23404.49,30,3,10.47
23404.75,0,3,13.40
23404.97,20,6,7.79
23405.09,12,0,7.19
23405.71,27,0,18.27
23406.67,28,2,11.60
23407.25,18,9,2.46
23408.09,25,6,5.85
23408.31,17,0,11.48
23409.15,0,17,10.10
23409.64,27,13,8.35
23410.32,14,2,6.38
23411.13,1,8,6.78
23411.81,2,3,45.38
23412.28,29,30,6.89
23413.07,8,3,17.69
23414.06,24,0,1.21
23414.82,12,0,6.41
23415.54,20,0,4.26
23416.06,28,3,3.19
23416.69,22,9,2.90
23417.45,24,30,17.30
23417.87,21,3,7.89
23418.55,27,32,5.71
23418.76,10,3,13.81
23419.19,2,10,10.41
23419.55,29,32,1.10
23419.91,27,13,7.76
23420.70,17,30,11.47
23420.72,9,31,5.72
23421.04,8,20,9.55
23421.36,10,3,9.25
23421.76,4,25,12.57
23422.48,26,3,13.34
23423.24,30,22,11.09
23423.28,34,3,14.94
23424.13,14,1,7.47
23425.06,5,3,11.61
23425.08,1,38,50.87
23425.63,14,30,18.82
23426.06,27,38,18.44
23426.76,18,25,11.49
23427.18,21,11,3.48
23427.98,23,26,16.16
23428.16,14,0,16.76
23428.23,11,0,7.04
23428.81,1,23,40.92
23429.72,22,26,19.41
23429.84,17,0,19.53
23429.85,33,5,7.65
23430.72,33,1,2.99
23431.59,18,0,12.58
23432.00,9,0,15.29
23432.06,29,3,12.07
23432.32,14,3,10.83
23432.81,21,3,2.55
23432.91,19,9,6.36
23433.88,12,38,17.57
23434.70,29,0,11.50
23435.46,8,0,17.67
23435.85,16,0,14.49
23436.63,11,1,19.21
23437.29,20,35,10.84
23437.98,31,10,16.82
23438.49,14,0,13.98
23438.84,3,0,63.92
23439.05,13,29,18.66
23440.02,3,17,10.66
23440.03,26,3,16.43
23440.35,23,30,10.19
23440.61,34,24,16.65
23440.82,31,38,6.25
23441.27,25,3,9.15
23442.15,5,0,16.71
23442.66,25,3,17.23
23443.42,13,0,4.81
23444.04,10,4,12.54
23444.78,12,0,1.21
23445.56,18,16,3.20
23446.40,34,5,1.78
23446.45,34,29,13.23
23447.41,14,10,16.48
23447.90,4,0,14.21
23448.09,1,3,61.55
23448.92,21,26,17.03
23449.35,12,0,19.18
23449.58,18,7,10.90
23449.80,3,13,47.42
23450.14,0,4,48.54
23450.52,26,0,16.75
23451.43,9,0,14.84
23452.33,16,7,8.27
23452.79,10,26,6.23
23453.18,34,3,6.89
23453.48,1,38,21.06
23453.66,8,3,17.43
23454.15,2,16,63.02
23455.02,0,17,45.24
23455.40,8,3,15.91
23456.01,29,11,8.79
23456.66,1,0,5.11
23457.21,1,3,9.02
23458.18,6,3,6.44
23458.95,2,1,37.20
23459.49,32,23,10.97
23460.21,9,3,6.57
23460.92,22,3,13.19
23461.22,24,3,11.53
23461.26,3,0,31.11
23461.58,20,3,3.17
23462.35,10,8,10.05
23462.79,16,3,15.01
23463.77,33,0,14.64
23464.15,34,3,5.06
23464.29,33,14,4.85
23464.77,0,5,78.09
23464.85,31,0,4.04
23465.07,5,14,13.62
23465.17,7,23,3.07
23466.01,32,0,2.87
23466.83,29,3,13.99
23467.73,24,5,4.48
23468.69,1,0,75.19
23468.70,16,26,18.93
23469.41,15,0,19.05
23469.92,26,0,19.56
23470.66,10,0,11.58
23470.78,23,0,19.46
23471.06,21,3,7.65
23471.75,20,14,17.30
23471.81,34,24,2.24
23472.49,28,0,12.57
23473.45,16,2,6.36
23474.36,27,0,2.18
23474.76,30,3,10.86
23475.31,16,7,4.90
23475.34,21,5,4.81
23476.28,21,3,7.09
23476.71,23,3,19.60
23477.24,6,3,3.86
23477.52,18,3,3.55
23477.69,1,29,77.89
23477.90,21,11,10.73
23478.08,24,0,4.52
23478.65,6,30,7.14
23479.64,18,0,4.43
23480.26,34,16,11.09
23480.35,7,0,5.34
23480.75,30,1,16.32
23481.16,0,3,62.04
23481.52,16,26,1.53
23481.75,29,0,17.76
23482.19,6,23,15.55
23482.54,20,3,4.77
23483.29,1,0,14.14
23483.76,3,0,44.62
23484.76,1,0,50.75
23485.19,20,0,14.49
23486.12,17,0,9.73
23486.79,23,31,4.77
23487.31,29,0,18.61
23487.81,6,4,6.35
23488.28,9,38,3.49
23488.37,24,0,4.63
23488.39,20,3,1.25
23488.90,20,30,1.27
23489.44,17,25,15.16
23490.27,17,14,14.73
23491.06,16,3,18.20
23491.96,32,16,14.02
23492.04,1,30,70.11
23492.91,4,5,8.26
23493.74,26,16,19.06
23493.85,18,6,5.94
23494.77,0,3,50.28
23495.67,0,23,80.00
23495.99,7,3,12.28
23496.46,17,22,4.59
23497.21,25,9,2.48
23497.69,30,5,18.39
23498.35,17,25,14.46
23498.99,3,1,20.30
23498.99,1,6,67.55
23499.86,4,3,12.27
23500.37,31,35,8.56
23500.50,0,23,147.08
23500.70,9,25,8.56
23501.55,4,7,5.36
23502.10,23,24,16.57
23502.38,2,3,61.01
23502.40,3,26,59.97
23502.83,34,22,13.86
23503.14,1,3,12.23
23504.00,0,25,7.05
23504.40,25,0,15.82
23505.17,2,4,18.76
23505.54,13,0,12.80
23505.62,0,38,11.71
23505.64,16,0,10.82
23506.51,28,9,7.87
23507.43,21,26,12.79
23507.91,17,3,15.17
23508.39,5,11,16.06
23508.42,28,0,2.02
23508.92,19,5,4.36
23509.70,10,3,10.29
23510.32,34,24,3.13
23510.80,34,2,4.03
23511.12,0,3,77.21
23511.15,1,29,14.82
23511.67,12,5,2.34
23512.36,6,0,8.18
23512.79,25,3,4.27
23512.94,2,3,3.22
23513.93,5,3,2.66
23514.01,13,3,10.48
23514.27,0,3,25.97
23515.17,3,22,8.71
23515.80,2,32,62.76
23516.44,22,3,9.36
23516.92,17,29,2.10
23517.18,0,23,80.00
23517.33,14,3,16.74
23518.19,30,29,16.75
23518.40,2,29,4.65
23518.64,2,0,69.11
23518.73,6,7,11.31
23519.22,31,2,1.13
23520.09,3,10,13.36
23520.43,2,17,2.51
23520.58,10,2,19.05
23520.78,2,0,70.86
23520.91,1,0,75.11
23521.15,3,25,16.99
23521.56,9,3,1.20
23522.06,8,17,16.86
23522.46,12,16,11.45
23523.15,16,3,18.40
23523.20,16,3,2.04
23524.16,34,3,2.41
23525.02,4,38,17.69
23525.52,1,13,45.99
23526.04,18,29,5.16
23526.88,1,13,25.66
23526.92,27,17,14.24
23526.92,17,6,18.88
23527.24,27,3,7.99
23527.79,29,0,18.74
23528.53,33,10,4.20
23528.64,1,0,45.31
23528.74,22,38,17.01
23529.29,12,2,5.99
23529.70,3,0,70.05
23530.54,23,2,4.14
23531.40,0,20,61.64
23532.13,2,22,13.15
23532.47,28,3,1.31
23532.68,14,0,16.10
23532.86,10,3,9.70
23533.25,13,30,13.28
23533.80,15,25,5.49
23534.36,0,31,11.39
23535.09,5,31,17.86
23535.90,33,3,12.72
23536.19,10,1,4.40
23537.10,15,3,13.05
23538.00,33,10,14.76
23538.69,3,17,20.84
23539.15,9,0,12.47
23539.34,3,31,78.40
23539.68,33,3,17.84
23539.82,3,0,65.70
23540.31,1,22,72.76
23541.27,23,3,11.51
23542.11,2,0,34.01
23542.99,34,17,13.73
23543.46,1,0,50.29
23543.69,3,24,20.19
23544.04,22,31,17.52
23544.25,9,0,16.97
23544.36,27,25,12.48
23544.37,0,17,34.32
23544.46,28,3,12.73
23545.30,21,2,10.60
23546.15,1,3,3.35
23546.87,16,0,9.09
23547.23,7,0,7.78
23548.06,17,0,10.45
23548.56,2,9,7.49
23549.01,6,3,12.78
23549.01,32,30,9.35
23549.95,6,0,3.09
23550.14,17,35,17.52
23550.30,8,24,14.94
23550.60,25,29,17.96
23550.95,15,0,15.49
23551.80,2,0,3.30
23552.40,17,3,19.21
23552.91,19,2,1.05
23553.78,24,3,6.63
23554.31,24,3,19.09
23554.54,32,0,3.82
23555.53,11,8,10.58
23556.16,6,16,5.92
23556.53,32,3,2.99
23556.82,7,8,16.61
23556.83,16,32,4.98
23557.06,3,6,25.18
23557.93,26,13,2.22
23558.03,28,0,1.11
23558.84,24,35,7.04
23559.05,24,3,17.94
23560.01,29,0,10.32
23560.46,25,22,8.94
23561.26,1,3,33.46
23561.55,21,31,16.01
23562.35,23,32,8.46
23562.71,17,2,18.55
23563.28,11,8,16.26
23564.21,14,0,19.72
23564.70,3,4,39.44
23565.58,31,0,4.16
23566.34,29,0,10.93
23567.15,1,7,23.42
23567.17,2,1,19.77
23567.88,31,3,15.10
23568.09,13,7,7.10
23568.68,20,0,13.62
23569.33,17,0,15.42
23569.79,17,3,9.67
23570.07,16,0,15.20
23570.76,29,32,5.00
23570.85,17,31,14.62
23571.17,2,0,14.60
23571.41,7,4,10.12
23571.90,14,0,6.29
23572.70,29,0,10.81
23573.55,0,7,23.50
23573.87,34,3,5.44
23574.66,20,1,18.47
23575.09,0,3,44.86
23575.72,34,10,9.99
23575.94,9,24,8.90
23576.45,1,3,61.06
23576.95,34,3,8.41
23577.40,7,6,15.62
23578.06,1,9,21.12
23578.28,33,3,16.34
23578.57,22,2,12.89
23579.26,2,3,78.13
23579.88,13,0,15.41
23580.00,18,2,16.03
23580.58,7,3,12.85
23580.88,30,3,5.00
23581.45,7,11,16.40
23582.17,27,26,15.26
23583.10,26,22,8.31
23583.31,15,3,11.94
23583.69,6,1,11.09
23584.65,13,35,12.39
23584.86,14,3,10.38
23584.91,26,10,17.58
23584.96,10,0,4.06
23585.13,3,7,74.47
23585.56,33,3,13.28
23586.30,27,26,19.59
23586.43,26,0,12.70
23587.38,2,3,27.14
23588.19,17,0,17.43
23588.62,8,30,19.02
23589.25,2,17,17.76
23589.91,25,13,11.78
23590.05,13,0,13.11
23590.42,10,38,1.39
23591.06,3,25,7.88
23591.35,8,0,4.94
23592.34,2,9,55.16
23593.12,13,14,4.47
23593.33,3,0,13.04
23593.40,21,13,6.33
23593.49,4,20,18.61
23593.49,14,3,1.39
23593.52,8,3,18.09
23593.52,26,0,19.96
23593.65,2,0,9.39
23593.91,28,2,10.71
23594.73,14,35,8.51
23595.07,2,3,13.81
23595.10,3,0,19.97
23595.82,20,29,4.87
23596.19,17,3,9.44
23596.66,11,3,6.17
23596.95,27,3,2.20
23597.67,20,16,14.50
23598.20,32,0,17.62
23598.94,28,11,12.23
23599.93,5,14,1.80
23600.29,15,3,11.28
23600.60,21,0,5.06
23601.34,34,24,5.88
23602.32,3,1,15.76
23603.25,6,3,6.37
23603.84,9,0,18.78
23604.74,0,24,11.69
23605.64,25,0,5.62
23606.46,34,3,2.62
23606.61,0,3,51.92
23607.11,3,9,21.04
23607.72,7,6,9.86
23608.58,33,0,12.07
23608.70,0,8,16.54
23608.82,26,13,13.70
23608.84,9,3,11.19
23609.20,19,0,3.12
23609.90,26,0,14.11
23610.37,3,0,31.11
23610.60,32,0,4.43
23611.29,3,20,36.22
23611.76,12,3,12.09
23612.58,29,3,7.39
23612.95,20,2,19.68
23613.70,5,3,3.00
23614.50,0,3,67.14
23614.60,12,25,15.81
23614.93,27,26,6.69
23615.81,14,5,8.17
23615.85,2,31,19.52
23615.98,16,3,17.11
23616.66,30,3,13.91
23617.14,0,22,66.47
23617.56,12,9,15.41
23617.87,30,3,16.82
23618.62,31,0,6.59
23619.34,13,10,15.53
23620.25,34,0,3.05
23620.42,13,6,19.32
23621.04,8,4,13.33
23621.70,30,0,15.09
23622.26,11,0,12.49
23622.41,28,3,9.10
23622.74,25,2,9.16
23623.08,4,0,1.42
23623.34,21,29,2.02
23624.10,10,38,16.63
23624.89,9,0,5.27
23624.90,13,0,5.23
23625.07,4,24,11.03
23625.58,4,31,1.13
23626.14,23,32,8.46
23627.07,0,31,70.63
23627.10,15,29,5.78
23627.75,22,29,5.43
23628.37,14,0,10.41
23628.70,28,22,1.01
23629.32,23,0,15.63
23629.44,25,0,11.38
23629.84,25,24,13.00
23630.76,27,0,4.58
23631.10,7,31,13.24
23631.18,18,3,15.48
23631.64,3,0,38.34
23632.36,1,0,11.94
23632.88,22,11,4.61
23633.66,16,17,2.42
23634.12,29,35,18.68
23635.09,14,4,12.48
23635.55,0,3,12.15
23635.90,0,24,8.94
23635.92,22,3,8.47
23636.00,32,3,7.72
23636.84,8,26,18.02
23637.13,12,11,4.00
23637.99,15,0,14.08
23638.53,31,3,13.26
23639.07,15,0,18.10
23639.78,31,13,15.26
23640.35,31,30,7.09
23640.48,2,31,53.09
23641.44,23,8,10.38
23642.37,20,0,12.02
23643.15,22,11,16.86
23643.69,20,3,15.12
23644.12,14,22,9.05
23644.79,0,24,5.45
23645.55,8,9,15.51
23645.66,3,16,57.45
23645.78,5,0,4.63
23646.46,17,3,2.42
23647.41,25,3,6.58
23647.61,7,3,12.23
23647.76,29,3,7.35
23648.34,0,30,40.45
23648.90,9,3,17.17
23649.77,9,16,4.95
23650.61,1,0,7.44
23651.14,27,3,6.97
23651.20,11,31,18.90
23651.92,30,17,9.74
23652.87,5,0,11.36
23653.17,17,11,14.44
23653.52,5,1,5.68
23654.08,17,29,3.19
23654.86,10,16,15.74
23655.21,14,0,6.94
23655.62,5,4,8.79
23656.00,26,0,14.26
23656.97,13,0,19.96
23657.90,34,11,19.90
23658.15,27,17,16.89
23658.73,18,31,19.60
23659.03,0,26,12.45
23659.97,12,17,9.11
23660.92,9,3,11.12
23661.52,15,31,12.55
23661.87,1,0,15.66
23662.16,1,23,50.33
23662.95,7,13,8.15
23663.46,30,2,15.87
23663.55,2,38,21.32
23663.97,15,0,6.00
23664.88,29,0,8.05
23665.30,22,0,16.70
23665.40,21,3,13.54
23665.51,29,22,10.55
23665.89,31,3,8.20
23666.43,30,2,13.22
23666.75,32,0,11.26
23667.17,25,3,17.80
23667.51,28,29,1.50
23668.16,1,3,5.02
23668.74,25,3,7.53
23668.86,25,16,12.82
23669.00,6,30,15.00
23669.85,1,10,76.75
23670.30,24,1,16.43
23670.59,11,0,12.72
23670.72,1,3,10.10
23671.21,0,3,14.49
23671.27,29,3,10.81
23671.97,19,7,9.89
23672.12,3,7,40.66
23672.67,30,0,17.70
23672.83,2,13,47.11
23673.21,5,14,18.11
23674.01,12,3,4.10
23674.34,1,9,26.33
23674.70,7,3,7.51
23674.84,5,0,7.51
23675.31,19,31,7.40
23676.26,4,0,2.18
23676.52,15,3,19.79
23677.51,28,0,11.33
23677.83,31,3,10.24
23678.35,28,6,5.79
23678.56,2,22,9.63
23678.89,2,23,19.58
23679.72,32,16,2.59
23680.36,0,13,77.48
23680.74,0,10,5.31
23681.73,11,31,3.99
23682.57,5,3,17.28
23682.71,32,0,5.64
23682.75,18,0,7.00
23683.59,8,23,19.24
23683.79,1,10,15.33
23683.98,23,3,5.31
23684.45,24,5,3.70
23685.20,9,3,17.29
23685.54,21,5,4.81
23686.54,6,30,7.26
23687.37,11,16,13.45
23688.30,20,0,2.63
23688.60,12,0,15.12
23689.38,1,3,18.50
23689.83,4,3,13.95
23690.13,29,3,18.81
23690.23,32,38,8.36
23690.62,32,10,15.73
23691.18,18,17,1.44
23691.20,9,3,13.22
23691.27,8,22,12.50
23692.03,13,32,2.62
23692.81,27,3,15.86
23693.64,11,22,14.59
23693.73,24,9,9.28
23694.53,3,0,70.55
23695.52,13,3,3.29
23695.88,2,22,13.43
23695.95,18,11,8.25
23696.31,26,6,5.55
23697.27,13,3,15.14
23698.07,16,3,5.49
23698.21,13,3,5.17
23698.75,10,3,4.72
23699.04,10,3,1.49
23699.76,16,0,14.00
23700.51,12,10,1.22
23700.61,22,13,3.65
23701.51,18,0,18.55
23701.88,4,3,2.07
23702.61,2,3,16.24
23703.40,31,17,18.94
23703.52,9,23,7.55
23703.82,5,3,11.80
23704.20,21,3,10.69
23704.26,8,3,15.70
23705.12,0,38,23.94
23705.34,12,2,17.27
23705.70,1,14,12.59
23705.79,8,6,8.37
23706.76,10,8,5.88
23707.45,21,3,2.95
23707.96,5,32,16.63
23707.97,33,4,12.46
23708.60,0,6,19.38
23709.56,1,0,17.98
23710.01,6,3,10.28
23710.08,0,7,14.82
23710.54,1,0,61.86
23711.47,21,6,4.20
23711.59,24,0,5.86
23712.39,12,7,4.38
23712.92,4,13,1.05
23713.30,10,0,1.10
23713.55,15,0,4.46
23713.69,0,26,10.15
23713.79,20,3,10.60
23714.45,32,3,7.66
23715.07,23,3,8.09
23715.67,28,11,1.23
23716.30,15,11,4.80
23717.21,6,5,3.01
23717.32,31,0,10.98
23717.39,13,0,12.13
23718.06,32,9,14.69
23718.09,13,7,7.99
23718.12,2,3,11.68
23718.71,23,0,17.93
23719.31,31,3,14.13
23719.54,9,1,5.33
